"","Center.of.Mass.X...m.","Center.of.Mass.Y...m.","Area...m2.","Perimeter...m.","Circularity","PanEV","EpCAM","MET","SDC1","EGFR","ADAM10","CTSH","PDL1","HER2","image","celltype"
"852",54.44549942,35.39775085,4,7.656854249,0.857371602,2022.5,337.125,199.625,198.5,355.25,113.25,188.125,271.875,423.625,2,"A549"
"853",66.4627533,35.34325027,3,6.828427125,0.808518127,9315.286133,478.2857056,249.4285736,272.4285583,354.4285583,203.1428528,361.4285583,233.1428528,279,2,"A549"
"854",81.59194946,36.00814819,6.499999523,15.41421356,0.343779872,3365.600098,317.7333374,213.0666656,193.5333405,262.0666809,226.6000061,281.8666687,303.4666748,452.5333252,2,"A549"
"855",59.20929718,35.99229431,8.5,11.41421356,0.819854532,8284.666992,366.3333435,196.8666687,265.8666687,320.9333191,223.1999969,221.0666656,346.5333252,478.3999939,2,"A549"
"856",16.02300072,66.95324707,2,6,0.698131701,982.833313,130,218.5,160,288.5,284.5,250.5,230.1666718,393,2,"A549"
"857",0.616840899,37.13679504,5.5,12.24264069,0.461128906,7753.833496,249.5833282,232.5,214,306.3333435,269.1666565,215.6666718,306.6666565,276.3333435,2,"A549"
"858",33.24889374,67.1401062,3.5,7.414213562,0.800106365,1582.5,210,178.875,239.5,301.625,323.875,303,436.125,442.125,2,"A549"
"859",74.06549835,67.06224823,2,6.828427125,0.539012084,8403,1185.166626,338.5,288.8333435,451.8333435,393.6666565,374.6666565,386.5,388.6666565,2,"A549"
"860",51.69324875,67.28025055,3,6.828427125,0.808518127,7232.428711,471.1428528,123.7142868,149.2857208,179.5714264,210.7142792,187.1428528,371.8571472,271.1428528,2,"A549"
"861",41.77425003,37.27799988,2,6,0.698131701,12194.16699,1275.333374,147,352.8333435,395.3333435,296.1666565,448,556.166687,555.5,2,"A549"
"862",2.043750048,38.25899887,4,7.656854249,0.857371602,1410.625,421.125,121.75,268.625,223.875,215.375,195.375,267.25,468.75,2,"A549"
"863",50.6032486,67.68900299,2,6,0.698131701,924,464.3333435,147.1666718,278,173.3333282,106.6666641,263,319.8333435,407.6666565,2,"A549"
"864",22.62988663,68.14977264,18,24.48528137,0.377287286,1243.966675,257.4333191,178.0333405,253.1999969,376.6000061,371.6333313,229.4333344,313.6666565,458.7333374,2,"A549"
"865",37.79574966,67.93424988,3,6.828427125,0.808518127,7002.571289,889.7142944,170.1428528,206.2857208,401.7142944,126.4285736,271.4285583,362.1428528,607.7142944,2,"A549"
"866",28.12199974,68.26125336,2,6,0.698131701,7909.166504,353.3333435,247.8333282,324.1666565,319,326.6666565,421.6666565,392.3333435,340.1666565,2,"A549"
"867",42.50999832,68.34300232,2,6.828427125,0.539012084,758.666687,224,148,228,474.5,274,216.8333282,418.6666565,262.5,2,"A549"
"868",81.66825104,38.66775131,0,0,NA,7602.600098,448,181.8000031,195.3999939,240.3999939,384.7999878,159.8000031,305.3999939,296.2000122,2,"A549"
"869",47.96389389,38.71446609,4.5,8.242640687,0.832318678,544.666687,306.444458,102.3333359,121.5555573,210.5555573,108.1111145,252.1111145,436.8888855,443.8888855,2,"A549"
"870",35.23424911,38.74950027,2,6,0.698131701,1037.333374,208.5,187.6666718,181.5,240,347,221.1666718,317.3333435,366.8333435,2,"A549"
"871",58.31110764,39.01810837,3.5,7.414213562,0.800106365,7345.5,212.625,138.375,243.875,304,243.625,179.5,169.5,328.125,2,"A549"
"872",45.25234222,68.51393127,4.499999523,11.41421356,0.434040589,1455.272705,392.0909119,175.7272797,263.8181763,347,229.4545441,319.1818237,262.1818237,299.1818237,2,"A549"
"873",71.97503662,68.61161041,4.5,8.242640687,0.832318678,7548.777832,1468.111084,89.44444275,303.555542,398.444458,111.3333359,389.444458,544.333313,781.555542,2,"A549"
"874",19.37475014,39.56700134,2,6,0.698131701,6288.833496,267,146.3333282,255.1666718,390.1666565,221.1666718,238.8333282,427.1666565,395.8333435,2,"A549"
"875",27.30450058,39.73049927,2,6.828427125,0.539012084,1546.333374,284.5,103.8333359,139.3333282,243.3333282,301.8333435,144.5,458,283.6666565,2,"A549"
"876",70.684021,69.27198029,11.5,13.07106781,0.845834838,1761.833374,367.944458,211.222229,251.3333282,219.5555573,408.1666565,283.3333435,280.777771,248.8888855,2,"A549"
"877",4.201950073,69.30764771,1.5,5.414213562,0.643028702,1196,418,314.6000061,195.1999969,342.3999939,468.7999878,259,307.3999939,222.3999939,2,"A549"
"878",47.62754822,39.84495163,2.5,6.242640687,0.806145057,911.166687,249.6666718,147.8333282,150.5,374.8333435,147.6666718,182.1666718,214.5,289,2,"A549"
"879",31.31024933,69.62374878,3,6.828427125,0.808518127,760.7142944,272.5714417,233.7142792,283.8571472,304.7142944,116.7142868,265.5714417,384.2857056,463.8571472,2,"A549"
"880",31.17944908,40.20465088,1.5,5.414213562,0.643028702,9461.200195,469.7999878,218,137.3999939,401,203.1999969,252.1999969,313.7999878,294.2000122,2,"A549"
"881",33.99164963,40.27005005,1.5,5.414213562,0.643028702,3242,178.3999939,151.1999969,137,334.6000061,167.6000061,200.3999939,186.8000031,152,2,"A549"
"882",14.37164974,70.51754761,1.5,5.414213562,0.643028702,1838.199951,254.8000031,142.3999939,158.6000061,405,240.8000031,249.6000061,358,405.7999878,2,"A549"
"883",37.88294983,0.310649991,1.5,5.414213562,0.643028702,1933.400024,451.7999878,192,112,267.7999878,152.6000061,106.4000015,377.3999939,442.2000122,2,"A549"
"884",39.94305038,0.376049995,2.5,6.242640687,0.806145057,682.5,351.5,118.5,199.5,294.5,280.6666565,133.1666718,203.6666718,546.666687,2,"A549"
"885",39.57443237,71.1745224,11.5,13.07106781,0.845834838,20487.38867,1132.444458,326.722229,544.944458,356.055542,404.8888855,348.8333435,409.222229,749.055542,2,"A549"
"886",61.53439331,0.291964293,2,8.828427125,0.322458023,8154.856934,473.2857056,245.5714264,145,230,284.8571472,267,374.5714417,687.7142944,2,"A549"
"887",2.425250053,40.99308395,7.5,11.07106781,0.768939384,2487.230713,483.7692261,175.1538391,302.384613,339.3076782,178.7692261,231.1538391,263.4615479,470.4615479,2,"A549"
"888",81.59817505,2.253964186,2.5,7.414213562,0.571504547,6545,192.1428528,134.5714264,93.7142868,252.7142792,195.4285736,104,334.8571472,350.7142944,2,"A549"
"889",28.32053566,2.487535715,5.5,9.071067812,0.839954433,6233,258.2999878,243.6000061,180.6000061,364.7000122,221.3000031,356.3999939,260.5,427.2999878,2,"A549"
"890",31.1467495,71.85825348,3,6.828427125,0.808518127,1044.857178,310.2857056,166.8571472,131.8571472,295.5714417,171.8571472,183.4285736,262.2857056,374.4285583,2,"A549"
"891",32.94525146,41.20199966,5,8.828427125,0.806145057,2807.199951,323.3999939,116,308.7999878,183.1000061,117.0999985,273.8999939,339,349.6000061,2,"A549"
"892",29.6752491,2.425250053,3,6.828427125,0.808518127,396.1428528,240.1428528,168,203.1428528,288.1428528,123.5714264,220,363.5714417,321.8571472,2,"A549"
"893",12.2741785,72.23196411,2.5,7.414213562,0.571504547,932.7142944,301.4285583,130.5714264,323.4285583,315.5714417,184,268,415.1428528,354.5714417,2,"A549"
"894",28.13834953,72.15254974,1.5,5.414213562,0.643028702,12027,163.8000031,216.6000061,591.2000122,378.3999939,182,225.8000031,247.3999939,351.3999939,2,"A549"
"895",43.5493927,41.30710602,3.5,7.414213562,0.800106365,2605.375,278,178.625,196.875,249.375,248.875,210.625,309.5,414.75,2,"A549"
"896",52.92494965,72.38144684,2.5,6.242640687,0.806145057,1651.333374,306,431.8333435,167.1666718,277,486.1666565,181.1666718,297.1666565,434.1666565,2,"A549"
"897",7.504650116,2.566950083,1.5,5.414213562,0.643028702,7857.399902,1816.400024,115,355,218.6000061,113.5999985,339.6000061,527.2000122,479,2,"A549"
"898",28.92782211,72.79253387,3.5,8.242640687,0.647358972,2780.125,422.875,131.75,193,242.125,319.5,203.125,478,567.375,2,"A549"
"899",36.83655167,72.57765198,1.5,5.414213562,0.643028702,4500.399902,408.2000122,144,110,298.7999878,210.8000031,204.6000061,334,360.7999878,2,"A549"
"900",41.08755112,2.632349968,1.5,5.414213562,0.643028702,1143.800049,456,161,250.6000061,196.3999939,154.3999939,219,383,257.3999939,2,"A549"
"901",37.76850128,41.85599899,7,9.656854249,0.943271148,2344.666748,401.0833435,138.8333282,189.8333282,418,63.66666794,354.3333435,297.4166565,384.0833435,2,"A549"
"902",44.0632515,2.861249924,3,6.828427125,0.808518127,955.7142944,416.2857056,209,230.5714264,309.1428528,275.5714417,165.7142792,341.1428528,377.7142944,2,"A549"
"903",72.86260986,41.82096481,4.5,8.242640687,0.832318678,5260.222168,239.3333282,167.8888855,241.777771,311.6666565,216.5555573,172.3333282,360.1111145,358.444458,2,"A549"
"904",51.3390007,73.2480011,5,9.656854249,0.673765106,7815.700195,392.7000122,276.1000061,247.3000031,338.6000061,196.5,187.6000061,265.3999939,391.2000122,2,"A549"
"905",54.52724838,2.943000078,2,6,0.698131701,938.833313,453.5,143,200.8333282,156.8333282,140,150.3333282,295.1666565,418,2,"A549"
"906",64.33724976,73.54775238,3,6.828427125,0.808518127,9835.571289,395.5714417,191.1428528,197.4285736,290.8571472,139.7142792,467,414.5714417,665.1428833,2,"A549"
"907",15.27362537,74.12000275,23.5,30.627417,0.314816135,9858.737305,555.8947144,188.0526276,262.421051,310.8947449,271.1052551,379.4736938,299,515.5263062,2,"A549"
"908",46.97354889,42.13394928,2.5,6.242640687,0.806145057,984.5,165.3333282,134.1666718,206.6666718,263.3333435,217.6666718,130.8333282,340.1666565,454,2,"A549"
"909",45.7309494,73.72215271,1.5,5.414213562,0.643028702,4419.600098,1302.199951,138.6000061,168.1999969,354.6000061,194.1999969,301.7999878,213.8000031,584,2,"A549"
"910",58.61474991,3.269999981,7,10.48528137,0.800106365,2117.333252,435.6666565,162.25,287,438.0833435,157.4166718,174.25,270.6666565,353.4166565,2,"A549"
"911",45.83839417,42.3114624,4.5,8.242640687,0.832318678,8571.222656,282.555542,144.3333282,286.1111145,253.5555573,201.8888855,141.4444427,320.555542,342,2,"A549"
"912",62.80035019,42.42824936,5,10.82842712,0.535857252,1292.636353,309.3636475,162.8181763,161.5454559,164.8181763,208,235.2727203,363.2727356,209.9090881,2,"A549"
"913",38.50424957,74.25624847,3,6.828427125,0.808518127,2398.571533,362.7142944,152.5714264,235.8571472,250.4285736,213.4285736,272.5714417,256.2857056,319.5714417,2,"A549"
"914",69.97799683,3.351749897,5,8.828427125,0.806145057,1542.900024,347,66.40000153,247.5,262,95.59999847,125,378.3999939,472.2999878,2,"A549"
"915",62.07160568,4.356107235,3.5,7.414213562,0.800106365,1859.25,485.875,131.875,261.5,352.5,144.75,227.875,458.875,215.125,2,"A549"
"916",36.57495117,74.60504913,2.5,6.242640687,0.806145057,2466,418.6666565,284,170.1666718,210.8333282,302.8333435,274.1666565,224.1666718,276.8333435,2,"A549"
"917",39.52158356,42.71891785,6.5,11.07106781,0.666414133,3931.916748,555,131.0833282,185.8333282,409.3333435,241,324.4166565,370.1666565,411.6666565,2,"A549"
"918",2.239949942,42.82064819,1.5,5.414213562,0.643028702,14459.2002,986.2000122,138.3999939,262.2000122,168.1999969,178.6000061,263.7999878,362.6000061,412.2000122,2,"A549"
"919",16.96896362,74.94139099,4.5,8.242640687,0.832318678,1934.111084,403.1111145,213.8888855,200.6666718,304.6666565,209.3333282,333,374.1111145,359,2,"A549"
"920",44.48834991,74.93205261,1.5,5.414213562,0.643028702,10011.40039,640.7999878,183.8000031,314,398.6000061,86.40000153,332.6000061,498.7999878,568.5999756,2,"A549"
"921",43.57275009,5.204750061,3,6.828427125,0.808518127,8599.142578,235.2857208,221.7142792,148.8571472,153.7142792,284.8571472,233.5714264,228,303.8571472,2,"A549"
"922",37.19625092,43.65449905,4,7.656854249,0.857371602,836.5,392.375,126.375,84.25,193.5,144.625,308.5,352.375,381,2,"A549"
"923",2.043750048,5.559000015,2,6,0.698131701,8541.333008,542,249.6666718,311.1666565,313.8333435,243.8333282,259,442.8333435,1958.833374,2,"A549"
"924",41.52899933,5.804249763,4,7.656854249,0.857371602,521,295.125,152,275.625,269.375,171.125,171.875,385.25,287.625,2,"A549"
"925",59.47896576,5.757535934,3.5,8.242640687,0.647358972,1206.375,348.25,167.625,163.125,456.5,288.625,151.125,263.875,355,2,"A549"
"926",65.93955231,75.91304779,2.5,6.242640687,0.806145057,2307.5,403.5,125,232.6666718,233.5,177,250.8333282,583.333313,361.5,2,"A549"
"927",75.96910858,43.87639236,3.5,7.414213562,0.800106365,2631,320.375,163.125,240.625,288.375,120.125,284.875,332.5,239.875,2,"A549"
"928",41.80694962,44.16135025,1,6.828427125,0.269506042,13183.2002,828.2000122,219.8000031,312.2000122,361,129,183,215.1999969,414.7999878,2,"A549"
"929",8.965250015,6.385583401,6.5,10.24264069,0.778573011,555.833313,382,245.4166718,217.25,230.4166718,247.4166718,152.8333282,213.3333282,389.25,2,"A549"
"930",0.277949989,6.523650169,1,6.828427125,0.269506042,3227.600098,431,124.1999969,122.4000015,317.3999939,261,155.6000061,317.6000061,408,2,"A549"
"931",47.82374954,44.30849838,4,7.656854249,0.857371602,9757.375,313.75,164.625,201.75,244.75,188.875,241.75,374.75,409.5,2,"A549"
"932",58.06479645,76.55516052,9.5,12.24264069,0.796495383,15740.5,623.875,143.1875,296.9375,350.375,145.0625,246.9375,483.625,425,2,"A549"
"933",41.01124954,76.5997467,3,6.828427125,0.808518127,2410.285645,447.5714417,81.2857132,260.8571472,352.8571472,163.7142792,255.8571472,319.8571472,238.5714264,2,"A549"
"934",21.4185009,76.76325226,5,8.828427125,0.806145057,1510.300049,248.8000031,173.1999969,123.9000015,301.2000122,236.6000061,168.1999969,319.1000061,428,2,"A549"
"935",71.73562622,77.00849915,3,8.828427125,0.483687034,6759,852.375,359.625,231.125,392.75,117.625,176.75,250,230,2,"A549"
"936",2.588749886,6.621749878,3,6.828427125,0.808518127,2118.714355,389.5714417,214.5714264,250.8571472,280,191,314.8571472,224.1428528,605,2,"A549"
"937",41.00579834,45.10964966,2.5,14.24264069,0.154870549,2940.100098,558.5,191,256.6000061,346.2999878,209.1999969,345.3999939,268.7000122,272.2000122,2,"A549"
"938",39.89400101,77.58074951,2,6,0.698131701,2361,388.8333435,251.1666718,119,231.3333282,220.1666718,321,261.1666565,355.1666565,2,"A549"
"939",29.72196388,77.67417908,2.5,7.414213562,0.571504547,3213.428467,453.1428528,277.2857056,140.2857208,307.8571472,325.8571472,336.5714417,308.7142944,337.1428528,2,"A549"
"940",7.643624783,7.030499935,5,9.656854249,0.673765106,11119.59961,1006.299988,367.3999939,439.5,403.2999878,532.2000122,395.2999878,525.7999878,1829.199951,2,"A549"
"941",67.4203949,77.79096222,4.5,8.242640687,0.832318678,1803.111084,449.777771,218.5555573,242.8888855,262,159.222229,181.3333282,282.3333435,260.1111145,2,"A549"
"942",16.57189369,7.299107075,3.5,7.414213562,0.800106365,352.75,275,224.125,314,319.25,425.25,182,312,491.375,2,"A549"
"943",6.703499794,7.602749825,2,6,0.698131701,1193.666626,434.6666565,139.5,289.6666565,440.3333435,522.666687,198.1666718,386.8333435,299.6666565,2,"A549"
"944",50.24354935,7.798950195,2.5,6.242640687,0.806145057,663.166687,326.8333435,210.6666718,168.3333282,389.5,160.3333282,147.1666718,234.1666718,363.3333435,2,"A549"
"945",44.14500046,44.98974991,2,6.828427125,0.539012084,3705.5,530.833313,145.5,161.5,192,205.3333282,210.6666718,332.8333435,471.5,2,"A549"
"946",51.3390007,78.03037262,5,8.828427125,0.806145057,9646.799805,399.2999878,270.2000122,182.3000031,342.1000061,330.8999939,233.5,524.0999756,1158.5,2,"A549"
"947",60.08625031,7.711750031,3,6.828427125,0.808518127,2787.285645,208.7142792,157.1428528,295.5714417,180.7142792,160.1428528,182.5714264,294,173.2857208,2,"A549"
"948",26.38189316,78.25811005,3.5,7.414213562,0.800106365,1901.125,409.375,119.875,222.25,115.25,104.625,163.625,300.625,302.125,2,"A549"
"949",5.500607014,7.906393051,3.5,7.414213562,0.800106365,9841.875,1013.125,103.25,233.75,302.625,110,246.375,399.25,420,2,"A549"
"950",13.65225029,78.64350128,4,7.656854249,0.857371602,8173.875,760.75,184.375,158.125,387,157.375,273.375,456.625,396,2,"A549"
"951",30.37384033,8.583749771,4,14.48528137,0.239560926,14255.4541,708.1818237,108.8181839,311.5454407,269.5454407,240.8181763,210.5454559,317.7272644,508.2727356,2,"A549"
"952",33.3376503,8.224049568,1.5,5.414213562,0.643028702,1500.800049,377.3999939,228.6000061,278.2000122,349.7999878,261.7999878,191,274,199.1999969,2,"A549"
"953",19.49153519,79.28582001,3.5,8.242640687,0.647358972,1286.875,445.875,184.25,152.5,318.375,214.5,237.25,364.875,322.875,2,"A549"
"954",45.55810547,8.934106827,3.5,7.414213562,0.800106365,841.625,438.625,242.625,174.125,307,224.875,187.25,295.625,307.875,2,"A549"
"955",37.6867485,79.43374634,3,6.828427125,0.808518127,11428.14258,214.7142792,185.2857208,196.1428528,252.5714264,186.2857208,197.8571472,348.8571472,271.8571472,2,"A549"
"956",31.66060638,9.214392662,3.5,7.414213562,0.800106365,2146.625,167.5,110.25,249.5,578.25,33.875,194.125,360,419.875,2,"A549"
"957",42.66721344,46.71697998,5.499999523,13.41421356,0.384098033,1678.384644,463.6923218,169.6923065,244.615387,408.6923218,199.8461609,133.7692261,371.615387,587.9230957,2,"A549"
"958",3.973050117,79.83705139,2.5,6.242640687,0.806145057,659.333313,182.1666718,206.1666718,159.5,224.8333282,100,182,219,301.8333435,2,"A549"
"959",69.73274994,46.43399811,5,8.828427125,0.806145057,2225.699951,383.7000122,161.3999939,225.8999939,211.3999939,101.6999969,178.5,245.5,364.3999939,2,"A549"
"960",19.57717896,46.94396591,8.5,25.89949494,0.159237811,10601.28613,486.3809509,758.8095093,333.6190491,413,836.8571167,371.5714417,425,741.1904907,2,"A549"
"961",7.602749825,9.613800049,6,10.82842712,0.643028702,5845.916504,423.0833435,186.25,222.9166718,273.5833435,775.166687,369.8333435,341.5833435,695.25,2,"A549"
"962",80.60549927,80.44200134,7,9.656854249,0.943271148,1808.083374,177.1666718,163.75,200.4166718,194.5,205.6666718,174.1666718,273.25,325.25,2,"A549"
"963",48.39599991,9.72824955,5,8.828427125,0.806145057,7827.600098,2023.400024,113.8000031,215.1000061,457.7000122,175.3999939,343.3999939,220.6000061,583.2000122,2,"A549"
"964",70.52689362,10.335536,2.5,7.414213562,0.571504547,1191.285767,278.4285583,124.4285736,165,321.7142944,99.85713959,237.1428528,229.4285736,456.8571472,2,"A549"
"965",13.12905025,10.51305008,2.5,6.242640687,0.806145057,1406.5,313,365,219.8333282,325,555,222,608.5,922,2,"A549"
"966",61.59862518,46.92449951,5,8.828427125,0.806145057,3652.600098,269.6000061,137.8999939,229.3999939,267.3999939,207.5,255.1000061,438.2999878,433.7000122,2,"A549"
"967",29.55634117,81.59393311,4.499999523,11.41421356,0.434040589,9898.727539,400.6363525,127,160.5454559,252,164.3636322,244,299.4545593,429.8181763,2,"A549"
"968",59.92274857,81.60694122,3,8.828427125,0.483687034,4241.25,535.125,188.25,166.5,244.25,178.875,360.875,205.875,426.125,2,"A549"
"969",81.29666138,81.59393311,4.499999523,11.41421356,0.434040589,7016.63623,606.1818237,294.3636475,357.6363525,237.8181763,168.3636322,262.0909119,371.2727356,547.8181763,2,"A549"
"970",10.8182497,66.4627533,31,20.48528137,0.92829859,7293.951172,289.3658447,75.0975647,171.9024353,191.2926788,186.0487823,159.5121918,175.0731659,417.0487671,3,"A549"
"971",2.534250021,27.05924988,28,19.3137085,0.943271148,6172.864746,759.7297363,123.783783,178.6756744,233.1891937,140.3513489,138.2432404,149.5135193,276.5135193,3,"A549"
"972",41.28374863,66.56266785,32,21.3137085,0.885200802,7526.047852,170.5476227,57.69047546,113.6190491,173.3571472,70.97618866,101.1428604,148.7380981,208.3333282,3,"A549"
"973",51.94010162,29.8676033,29.5,19.89949494,0.936155024,7655.410156,511.9743652,132,233.5641022,200.9743652,81.35897064,150.384613,179.7179413,400.7692261,3,"A549"
"974",48.67010117,16.62410355,29.5,19.89949494,0.936155024,8885.640625,390.1538391,122.2051315,165.5641022,188.1538391,97.82051086,146.8717957,167.3333282,184.3333282,3,"A549"
